y1,y2,decay,logratio,var_log_ratio,ratio,ratio_lci,ratio_uci
1980,1983,0.0625,0.262159937712454,0.00226483591333054,1.29973440235373,1.18398359282296,1.4268014581469
1980,1984,0.0625,0.324367634041696,0.00213831801299389,1.38315570878439,1.26330976668817,1.51437103170523
1980,1985,0.0625,0.303553379163398,0.00207809704905146,1.35466389983778,1.23887804480459,1.48127113013222
1980,1986,0.0625,0.303971290656135,0.00208198308302667,1.35523014776283,1.23929240856681,1.4820140434244
1980,1987,0.0625,0.225654549220177,0.00206453971643288,1.25314269137694,1.14636866218621,1.36986177025866
1980,1988,0.0625,0.223549206137825,0.00201121572476554,1.25050717139083,1.14528272141192,1.3653992647091
1980,1989,0.0625,0.237762567841952,0.00196969653166521,1.26840799622162,1.16273721106817,1.38368225387827
1980,1990,0.0625,0.330970168751534,0.00189371531249662,1.3923182570968,1.27848876846767,1.51628248668037
1980,1991,0.0625,0.363676428057245,0.00181588657530525,1.43860864544535,1.32333630324178,1.56392205796835
1980,1992,0.0625,0.401097752197787,0.00181189551160333,1.49346325067987,1.37392170367346,1.6234058135684
1980,1993,0.0625,0.414374466358101,0.00173543963656936,1.5134237470665,1.3947638177318,1.64217870371028
1981,1982,0.0625,0.133374979478037,0.00203153817299831,1.14267839895476,1.04606377134811,1.24821636997817
1981,1983,0.0625,0.125531903400809,0.00197594261226201,1.13375133890693,1.03915555326085,1.23695831142867
1981,1984,0.0625,0.172180466983844,0.00185919938097358,1.18789218919175,1.09162770377538,1.29264569620443
1981,1985,0.0625,0.158662215496936,0.00183208085604691,1.17194201596337,1.07763652716314,1.27450031078277
1981,1986,0.0625,0.148845596131061,0.00178563339038493,1.16049379064381,1.06825222366044,1.26070024315804
1981,1987,0.0625,0.0801672850518407,0.00179602527545729,1.08346830056659,0.997109102809902,1.17730703192312
1981,1988,0.0625,0.0832593958599067,0.00175831594101677,1.08682368955279,1.00107421768493,1.17991824312961
1981,1989,0.0625,0.103005615782101,0.00171186313594371,1.1084976341397,1.02215460475915,1.20213419689367
1981,1990,0.0625,0.192169499286632,0.00162388942546253,1.21187591165979,1.1198422512239,1.3114733112241
1981,1991,0.0625,0.222722226232696,0.00156088348607381,1.24947345457929,1.15637248112672,1.35007010213281
1981,1992,0.0625,0.255875814496694,0.00150918155628367,1.29159232093736,1.19689986613247,1.39377634730198
1981,1993,0.0625,0.283316249549258,0.0014836484955429,1.3275249245978,1.23099409111625,1.43162541408329
1982,1983,0.0625,-0.0137480757413683,0.00178748999322628,0.986345997450017,0.90790744329288,1.07156124104143
1982,1984,0.0625,0.0354549231317138,0.0016685870480325,1.03609094334043,0.956373878479292,1.12245270079835
1982,1985,0.0625,0.0205394713315983,0.00163394341820768,1.02075185788311,0.943002521751301,1.10491152604426
1982,1986,0.0625,0.0173378814132992,0.00157907371052441,1.01748905489143,0.941250182570211,1.09990308208693
1982,1987,0.0625,-0.055099434554203,0.00158912208758448,0.946391039303641,0.875262851989433,1.02329945483056
1982,1988,0.0625,-0.0501547823373731,0.0015396986742226,0.951082202380998,0.880679246727025,1.02711328675861
1982,1989,0.0625,-0.0262090022831975,0.00150761937424704,0.97413147262937,0.902749087148178,1.05115822267379
1982,1990,0.0625,0.0597883420185058,0.00140907339963915,1.06161182414822,0.986310511183267,1.14266212556049
1982,1991,0.0625,0.0977951391822818,0.00138085683713474,1.1027368543934,1.02527729592324,1.18604847183556
1982,1992,0.0625,0.129429192259674,0.00131227310407091,1.13817851676059,1.06016959308631,1.22192745808159
1982,1993,0.0625,0.151925891630684,0.00127133638238584,1.1640739656121,1.08550118207626,1.24833415180997
1983,1984,0.0625,0.0519637445645578,0.0015956345621619,1.05333755260944,0.974015764157259,1.13911914012728
1983,1985,0.0625,0.0377915622064548,0.00158109516790331,1.03851474459518,0.960652573840545,1.12268774800641
1983,1986,0.0625,0.0325609254807226,0.00153806091996926,1.03309683314782,0.95666196183449,1.11563865737217
1983,1987,0.0625,-0.039999679484531,0.00154720936397504,0.96078974710025,0.889501536839611,1.03779127961126
1983,1988,0.0625,-0.0381273312171446,0.00147699580394845,0.962590365284691,0.89274697119896,1.03789790526482
1983,1989,0.0625,-0.0176491282683697,0.00143951518706319,0.982505705364935,0.912094194409707,1.05835281815316
1983,1990,0.0625,0.0730537989156874,0.00133074948325197,1.07578841160795,1.00155662221743,1.15552199533927
1983,1991,0.0625,0.107030512395195,0.00128936074333831,1.1129682132872,1.03733276836537,1.194118494627
1983,1992,0.0625,0.140486195520775,0.00125725544126029,1.15083319280229,1.07357069237848,1.23365610393229
1983,1993,0.0625,0.163830079445398,0.00122880434982743,1.17801412927119,1.09979621408879,1.26179493162951
1984,1985,0.0625,-0.0191335151814362,0.00146106335363798,0.981048368647246,0.910236429059155,1.05736913058978
1984,1986,0.0625,-0.019796764971002,0.00142127595679887,0.980397904257217,0.910567686963654,1.05558330746071
1984,1987,0.0625,-0.0884780901620126,0.00143614847695907,0.915323165098556,0.849800245291503,0.985898158076722
1984,1988,0.0625,-0.091175293571606,0.00136090919106757,0.912857678790492,0.849184034234834,0.9813057101075
1984,1989,0.0625,-0.0685557027497264,0.00134756710041249,0.933741446688777,0.868919790420482,1.00339881641151
1984,1990,0.0625,0.0262723200988195,0.00125938253696353,1.02662047980122,0.957640865432162,1.10056874930006
1984,1991,0.0625,0.0562761186335589,0.00119750766963565,1.05788974648403,0.988517946128783,1.13212989212665
1984,1992,0.0625,0.0895270454154345,0.00115989127221773,1.09365691131788,1.0230375642882,1.16915104725951
1984,1993,0.0625,0.11710962664064,0.00112696929963141,1.12424266988237,1.05265224127346,1.2007019329149
1985,1986,0.0625,-0.00530948534775904,0.0013984276247095,0.994704585056354,0.92440644481799,1.07034867300925
1985,1987,0.0625,-0.0743137714922902,0.0014167755474219,0.92838034884833,0.862356111952721,0.999459573813515
1985,1988,0.0625,-0.0733909421188284,0.00133720669661612,0.929237480936497,0.864968156983183,0.998282178373874
1985,1989,0.0625,-0.0470507819223909,0.00130326432888171,0.954038948428374,0.888867626101869,1.02398859896603
1985,1990,0.0625,0.0438978661854911,0.00121430924085808,1.04487563230453,0.975894413251288,1.11873279748213
1985,1991,0.0625,0.0787448127865423,0.00114820372858362,1.08192819259883,1.01240747124598,1.1562228126384
1985,1992,0.0625,0.108371740236792,0.00111977507886776,1.11446195874425,1.04371387526794,1.19000569688625
1985,1993,0.0625,0.139289681144172,0.00108417383949833,1.14945702780682,1.07761939955066,1.22608358695603
1986,1987,0.0625,-0.0738555169112459,0.0013516024603945,0.928805880889698,0.864233821742451,0.9982025033873
1986,1988,0.0625,-0.0690394415394277,0.00130360726900952,0.933289868963099,0.869527842042975,1.0017275323383
1986,1989,0.0625,-0.0430314653805432,0.00128666220547432,0.95788124949481,0.892851041854406,1.02764788875428
1986,1990,0.0625,0.0485007785253826,0.00116423791245387,1.04969618903513,0.98179277454291,1.12229598530899
1986,1991,0.0625,0.0832716217408654,0.00113531300892287,1.08683697701107,1.01738112303954,1.16103453056957
1986,1992,0.0625,0.116570378369597,0.00109586805275775,1.12363658739556,1.0530470677163,1.19895797561262
1986,1993,0.0625,0.141905655070401,0.00103575073172197,1.1524679139036,1.08201817135732,1.2275046091982
1987,1988,0.0625,-0.000687898279552837,0.00129605970166025,0.999312338268225,0.9312307069368,1.07237137046307
1987,1989,0.0625,0.0242820787668346,0.0012660849428172,1.02457928919479,0.955560183389479,1.0985835723327
1987,1990,0.0625,0.116169842803657,0.00116279639508635,1.12318662109888,1.05057271877131,1.20081947996038
1987,1991,0.0625,0.154070748458992,0.00111582612863086,1.16657341713052,1.09264366820538,1.24550535289403
1987,1992,0.0625,0.187690184862673,0.00108137957390787,1.20645967797155,1.13115368271826,1.28677913249896
1987,1993,0.0625,0.208667283383802,0.00103020791244888,1.23203501180917,1.15691688538832,1.31203052656124
1988,1989,0.0625,0.0258170916349717,0.00120214552200894,1.02615323929591,0.958736774081822,1.09831029640636
1988,1990,0.0625,0.118477321209267,0.0011019009186726,1.125781342453,1.05486893452799,1.20146075927657
1988,1991,0.0625,0.154229423706003,0.00106342762088934,1.16675853814231,1.09451849038071,1.2437665496674
1988,1992,0.0625,0.186658226889319,0.00103346272932094,1.20521530446834,1.13162002337296,1.28359687891983
1988,1993,0.0625,0.21759773682651,0.000992027649354356,1.24308691894117,1.16866934445748,1.32224319511007
1989,1990,0.0625,0.0922503242925071,0.00107354817896635,1.09663930318244,1.02842861005209,1.16937408151604
1989,1991,0.0625,0.129242406146472,0.00101526317061286,1.13796594067307,1.06907275887246,1.21129873657779
1989,1992,0.0625,0.160173351324008,0.00097109516112409,1.17371431828845,1.10417248277535,1.24763596489264
1989,1993,0.0625,0.191537883448672,0.000938073203792006,1.21111071332148,1.14054719663447,1.28603986248905
1990,1991,0.0625,0.0349905790327109,0.000920349562112326,1.03560995230618,0.975827582945685,1.09905478391802
1990,1992,0.0625,0.0687878463145956,0.000878099213092459,1.07120892411843,1.0107662891986,1.13526595749525
1990,1993,0.0625,0.100005435836424,0.000839002542924623,1.10517692562031,1.04418222520516,1.16973456111415
1991,1992,0.0625,0.0309852988935393,0.000818147449125985,1.03147034001978,0.975235699950789,1.09094761645232
1991,1993,0.0625,0.0613824951564064,0.000793485585485919,1.06330554563594,1.0061916015605,1.1236614195812
1992,1993,0.0625,0.0313461679093301,0.000749554637300722,1.03184263287664,0.977933392368879,1.08872365677456
1980,1994,0.0625,0.418802263873638,0.00198071917196183,1.5201397385264,1.39315858848013,1.6586947413992
1981,1994,0.0625,0.308180644883371,0.00169253491375959,1.36094681481152,1.25551630371647,1.47523072959147
1982,1994,0.0625,0.143413755971631,0.00142546263033977,1.15420726303053,1.07188065695676,1.24285702646668
1983,1994,0.0625,0.167746768184811,0.00136320075001659,1.18263709138815,1.10007885401371,1.27139112330359
1984,1994,0.0625,0.0973364096833081,0.00123395151697791,1.10223111247692,1.02889713777397,1.18079191855913
1985,1994,0.0625,0.146656319581288,0.00121541630820381,1.15795592785719,1.08147564386156,1.23984477918696
1986,1994,0.0625,0.136385010523967,0.00115472004430865,1.1461230781059,1.07227561959142,1.22505639983448
1987,1994,0.0625,0.217013194557966,0.00115894598626415,1.24236049442718,1.16217071326917,1.32808337061911
1988,1994,0.0625,0.210010960305914,0.001077090175553,1.23369158151978,1.15683381134708,1.31565563124447
1989,1994,0.0625,0.199890444809643,0.00102958629371137,1.22126895447807,1.14682901195712,1.30054074637217
1990,1994,0.0625,0.083332679467152,0.000908152169018061,1.08690333883166,1.02456492693385,1.15303465588929
1991,1994,0.0625,0.0704308712148073,0.000881669136646183,1.07297039372704,1.01230896874103,1.13726688329803
1992,1994,0.0625,0.036096982860113,0.000819478913165345,1.03675638921525,0.980188862863879,1.09658847524359
1993,1994,0.0625,-0.0296465855257117,0.000761417979512043,0.970788563658905,0.919680045412441,1.02473728774693
1980,1995,0.0625,0.540786065172516,0.00218300980089017,1.71735628571296,1.56707570563219,1.8820485835354
1981,1995,0.0625,0.401601397846426,0.00178284325266695,1.49421561639444,1.37553728922774,1.62313324819458
1982,1995,0.0625,0.253257689992341,0.00152794926010853,1.28821519423043,1.19320704074926,1.39078829572116
1983,1995,0.0625,0.29223815784906,0.00145571212352988,1.33942197351306,1.24291334099457,1.44342422271695
1984,1995,0.0625,0.20583943677959,0.00129232956648419,1.22855592726191,1.1449726150126,1.3182408440343
1985,1995,0.0625,0.266034603928422,0.0012939106720107,1.30478020842668,1.21595867492739,1.40008984466815
1986,1995,0.0625,0.244460398931852,0.00120338415273896,1.2769320933482,1.19299814214221,1.3667712575769
1987,1995,0.0625,0.306430904227351,0.00123678218375449,1.35856759295659,1.26807887600939,1.4555134854389
1988,1995,0.0625,0.326655016934375,0.00116940831877637,1.38632313666972,1.29645146214227,1.48242483069133
1989,1995,0.0625,0.299568909164289,0.00105973262070126,1.34927702122494,1.2658769886095,1.43817171525129
1990,1995,0.0625,0.172613155031082,0.000940344689643619,1.18840628715742,1.11908432133876,1.26202241996005
1991,1995,0.0625,0.155703145588419,0.000891660809281663,1.16847928336998,1.10205571614631,1.23890635987007
1992,1995,0.0625,0.135618971651078,0.000851203909034969,1.14524543947053,1.08159439083172,1.21264230634506
1993,1995,0.0625,0.0620405110004109,0.0007861878834849,1.06400544778009,1.00711015624739,1.12411495990078
1994,1995,0.0625,0.0654503288881873,0.000760145317853699,1.06763970514526,1.01147805834094,1.12691969005465
1980,1996,0.0625,0.648834266501592,0.00237675877291394,1.91330911994369,1.73895103296792,2.10514943725113
1981,1996,0.0625,0.507425687694765,0.00196410825239554,1.66100972861114,1.52281941106719,1.81174031437345
1982,1996,0.0625,0.366516285155678,0.0016693830755713,1.44269989495137,1.33167281944811,1.56298375734311
1983,1996,0.0625,0.388471773256349,0.0016071818155085,1.47472535618264,1.36328531518595,1.59527492296898
1984,1996,0.0625,0.327902956907794,0.00142085145344066,1.3880542646753,1.28920237765511,1.49448579608401
1985,1996,0.0625,0.36401415743619,0.00139107262760539,1.43909458790363,1.33764848714963,1.54823427292662
1986,1996,0.0625,0.343959384771682,0.00131084317128793,1.41052134569776,1.31389732138604,1.51425110188231
